track_name,genre,artist_name,track_id,year,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
Part Of Me,Children’s Music,Noname,3XSHyuem7nf5GQzeScCu8S,2012,51,0.437,0.812,195840,0.552,0,E,0.322,-5.679,Minor,0.294,89.982,44655,0.688
Part Of Me,Rap,Noname,3XSHyuem7nf5GQzeScCu8S,2012,51,0.437,0.812,195840,0.552,0,E,0.322,-5.679,Minor,0.294,89.982,44655,0.688
International Love,Reggae,Fidel Nadal,2O282x8rik9PMihQAx6bAq,2012,51,0.0163,0.699,246400,0.699,0,G#,0.0651,-6.936,Minor,0.0618,175.971,44655,0.745
Domino,Electronic,Borgore,3fnzyYG5Js7dOHUD2GyWnK,2012,50,0.043,0.776,187034,0.85,0.000742,C#,0.0997,-1.248,Major,0.396,145.036,44655,0.633
Diamonds,Electronic,Malaa,6Fu4bDzj4txJGXVyJt4Bpx,2012,50,0.0819,0.874,250560,0.769,0.0643,G,0.0914,-4.279,Major,0.0431,123.027,44655,0.158
Diamonds,Children’s Music,Mat Kerekes,2AflHEmsXGbTiXGTK0fnOp,2012,50,0.236,0.576,208067,0.639,0,C,0.088,-4.709,Major,0.0355,96.821,44655,0.496
Diamonds,Children’s Music,Hawk Nelson,4egSAlKLFqhcWJK07nZg5A,2012,50,0.0358,0.641,181547,0.919,0,C,0.253,-4.324,Major,0.0447,104.996,44655,0.654
?????? ???,Reggae,MiyaGi,6NjHYjO6GUQ2OuYgrrWCCu,2012,50,0.311,0.531,261568,0.594,0,E,0.111,-8.109,Minor,0.0335,119.932,44655,0.28
Diamonds,Rock,Hawk Nelson,4egSAlKLFqhcWJK07nZg5A,2012,50,0.0358,0.641,181547,0.919,0,C,0.253,-4.324,Major,0.0447,104.996,44655,0.654
Paradise,Dance,Chris Brown,0PnTmhSNdM7xsHMZ67Tumf,2012,49,0.121,0.754,229592,0.552,0,E,0.0938,-6.482,Minor,0.0623,89.992,44655,0.389
Paradise,Folk,John Prine,47QsP5uPZp3he5UrVsK8bs,2012,49,0.792,0.583,195600,0.239,0,D,0.199,-13.85,Major,0.0293,81.528,44654,0.512
The One That Got Away,Folk,The Civil Wars,3W2G2Bwt9UAM0sgUVhOC6E,2012,49,0.692,0.439,212787,0.313,5.62E-06,D,0.0464,-10.122,Minor,0.0291,145.899,44655,0.243
Paradise,R&B,Chris Brown,0PnTmhSNdM7xsHMZ67Tumf,2012,49,0.121,0.754,229592,0.552,0,E,0.0938,-6.482,Minor,0.0623,89.992,44655,0.389
Paradise,Country,John Prine,47QsP5uPZp3he5UrVsK8bs,2012,49,0.792,0.583,195600,0.239,0,D,0.199,-13.85,Major,0.0293,81.528,44654,0.512
Paradise,R&B,Big Sean,5se6K8sonaVJGu1mjj6ItC,2012,48,0.0602,0.795,148133,0.63,0,G#,0.11,-5.71,Minor,0.256,127.954,44655,0.222
Paradise,Hip-Hop,Big Sean,5se6K8sonaVJGu1mjj6ItC,2012,48,0.0602,0.795,148133,0.63,0,G#,0.11,-5.71,Minor,0.256,127.954,44655,0.222
Try,Children’s Music,ISLAND,3Wkglb2n6Eb3CiHFFshjhK,2012,48,0.331,0.63,245947,0.669,0.00175,F#,0.117,-7.591,Major,0.0392,102.791,44655,0.56
?????? ???,Electronic,Monetochka,4IjiY0sShCYUEEoOSEwsgY,2012,47,0.0609,0.807,208145,0.808,0.0029,G,0.0669,-6.056,Minor,0.0547,113.018,44655,0.513
Diamonds,Folk,Johnnyswim,76V4rRdNWahnCKEualiuRY,2012,47,0.0162,0.577,239098,0.82,0,D,0.328,-5.308,Major,0.0488,121.865,44655,0.497
Wide Awake,Children’s Music,Grizfolk,1SDqL6BVIaBtujdQkUBNIQ,2012,47,0.00786,0.492,194427,0.815,0,D,0.0456,-4.996,Minor,0.0612,127.957,44655,0.379
Diamonds,Children’s Music,Cemetery Sun,2a783cDn9WjwEvowOOacLT,2012,47,0.0102,0.599,213227,0.742,0,A#,0.123,-5.437,Minor,0.0392,126.993,44655,0.399
Diamonds,Alternative,Hawk Nelson,4egSAlKLFqhcWJK07nZg5A,2012,46,0.0358,0.641,181547,0.919,0,C,0.253,-4.324,Major,0.0447,104.996,44655,0.654
Paradise,Alternative,John Prine,47QsP5uPZp3he5UrVsK8bs,2012,46,0.792,0.583,195600,0.239,0,D,0.199,-13.85,Major,0.0293,81.528,44654,0.512
Part of Me,Electronic,Getter,5OwROL3WnUPp7PkbQcVXAE,2012,46,0.108,0.567,364174,0.47,3.50E-05,G#,0.691,-6.209,Major,0.0463,115.093,44655,0.143
Boyfriend,Folk,Best Coast,3ASlnePYdvR9RPlQyTJipP,2012,46,0.115,0.257,149813,0.872,0.0917,C,0.14,-3.796,Major,0.0502,114.993,44655,0.61
Try,R&B,Jade Novah,4eBlIpiEw2OjvOb8AljFT6,2012,46,0.259,0.46,247275,0.32,0,G,0.114,-8.159,Major,0.0336,131.701,44655,0.175
Boyfriend,Indie,Best Coast,3ASlnePYdvR9RPlQyTJipP,2012,46,0.115,0.257,149813,0.872,0.0917,C,0.14,-3.796,Major,0.0502,114.993,44655,0.61
Boyfriend,Country,RaeLynn,4nYlsPMvkX3I220O24Zm0F,2012,46,0.157,0.503,149640,0.569,0,C#,0.0966,-4.685,Major,0.0421,204.007,44655,0.515
Paradise,Alternative,Souly Had,40ngs8vcFZpMCLEbMBGmSa,2012,45,0.559,0.679,175653,0.505,0.00411,C#,0.0996,-7.836,Major,0.0425,109.72,44655,0.358
One More Night,Reggae,Slightly Stoopid,524DgsrpqpA5xt1hcxGKtz,2012,44,0.663,0.603,225733,0.571,1.92E-05,A,0.115,-7.89,Major,0.03,82.029,44655,0.3
Boyfriend,Dance,Ashlee Simpson,1f0XxoeFQWM4mR4NxHu6DE,2012,43,0.0335,0.706,179427,0.743,2.88E-06,C#,0.161,-2.988,Minor,0.0371,128.012,44655,0.894
Diamonds,Country,RaeLynn,1Tpz82z8hXuFKlAxHVCuA1,2012,42,0.0605,0.629,203813,0.611,2.09E-06,D#,0.142,-5.521,Major,0.0273,144.032,44655,0.371
Paradise,Jazz,Norman Brown,6LxmrQ065zdzpWjCHcidXs,2012,41,0.706,0.639,265893,0.532,0.774,A,0.0687,-9.126,Minor,0.0292,76.964,44655,0.451
Paradise,Jazz,Kenny G,7vK5XIuj2sglBRFFN4KR43,2012,41,0.0529,0.417,254640,0.606,0.858,C#,0.14,-8,Major,0.0363,87.283,44655,0.426
Try,Alternative,ISLAND,3Wkglb2n6Eb3CiHFFshjhK,2012,40,0.331,0.63,245947,0.669,0.00175,F#,0.117,-7.591,Major,0.0392,102.791,44655,0.56
Try,Soul,Lawrence,2jhi1hcGF3EUaXM5AIXtzC,2012,40,0.667,0.567,242707,0.249,3.66E-06,G#,0.136,-7.91,Major,0.0382,68.018,44654,0.207
Boyfriend,R&B,Toni Romiti,0MrhwjCGiOFSlbSsEVPeBo,2012,39,0.242,0.74,202656,0.648,8.65E-06,C,0.209,-5.676,Major,0.0347,139.975,44655,0.647
One More Night,Reggae,Busy Signal,0Q9U3ZsHLPSpujPLpFFT2c,2012,39,0.2,0.734,203133,0.698,0,A#,0.0386,-4.395,Major,0.105,80.067,44655,0.905
Paradise,Reggae,MAGIC!,6lywO0qJN3qDBsbMYrVoRC,2012,39,0.00141,0.532,235373,0.925,5.13E-06,G,0.351,-5.271,Minor,0.166,165.985,44655,0.781
Paradise,Jazz,CYNE,17JDVuZccwxHJJKxTW4BSx,2012,39,0.595,0.64,221944,0.94,0,A,0.641,-4.595,Minor,0.335,95.805,44655,0.615
Diamonds,Hip-Hop,Tedashii,2cv32iTZI8mZFxHDYu5W1f,2012,38,0.0327,0.782,239609,0.637,0.00132,F#,0.168,-7.073,Minor,0.0824,114.975,44652,0.372
Some Nights,Electronic,Slushii,09wuKc7dpAconTg0jfqVIB,2012,37,0.0248,0.708,142439,0.544,0.0039,C#,0.12,-8.042,Major,0.0368,123.015,44655,0.212
Try,Soul,Vory,244ZokykSzyR5TbFCf9OBC,2012,37,0.00657,0.625,207500,0.731,0,A#,0.187,-6.194,Minor,0.0329,144.991,44655,0.41
Paradise,Country,Craig Morgan,0EdB37mWWaLyqJPcblJkaD,2012,36,0.321,0.576,216307,0.356,0,E,0.0693,-8.767,Major,0.0307,76.724,44656,0.515
Domino,Blues,The Cramps,1JiofWs0tas99RTFpFio2W,2012,36,0.00142,0.582,188733,0.86,0.775,A,0.0925,-10.048,Major,0.038,133.878,44655,0.45
Paradise,World,William Matthews,4JD7asMlbKOVUBsa8EPpbD,2012,36,0.814,0.277,232000,0.249,0,A,0.223,-13.594,Major,0.0315,138.5,44654,0.337
Diamonds,Reggae,Ballyhoo!,5G4EWUPsRcOrrusxmBTGZp,2012,34,0.0125,0.62,263475,0.66,1.47E-06,A,0.303,-7.834,Major,0.0332,77.504,44655,0.634
Boyfriend,Ska,Against Me!,4RzjMVsoyIkPM2lMP7pSqI,2012,34,0.0023,0.512,235330,0.918,0,G#,0.215,-2.846,Major,0.04,128.08,44655,0.497
Paradise,Soul,The Temptations,6TNpx8iXqoK8Db0VnYo552,2012,34,0.391,0.714,172000,0.724,0.000504,C#,0.0854,-5.151,Major,0.0281,114.427,44655,0.93
Paradise,Electronic,New Order,0vNeV6bl2TyXjKKJRwnVrG,2012,33,0.0209,0.517,232627,0.943,0.811,B,0.15,-8.398,Minor,0.0418,134.463,44655,0.952
Diamonds,Classical,Christopher Blake,1a1Bxq12q6gaVA9ROl58sy,2012,33,0.0722,0.571,230400,0.77,2.27E-06,G#,0.0871,-5.893,Major,0.0521,124.974,44655,0.292
One More Night,Reggae,One Drop,5CAQxKcWyoNZ4xucpnDrSP,2012,33,0.448,0.756,231840,0.564,0,C,0.099,-5.987,Major,0.0318,144.04,44655,0.666
Paradise,Reggae,Stephen Marley,3Q92U7f1St2nLf8rZ6O6qz,2012,31,0.525,0.77,205213,0.663,1.05E-05,E,0.0992,-7.01,Minor,0.036,135.981,44655,0.572
One More Night,Reggae,Gyptian,3gTGbSBcalL5wcJ1TO1Ee7,2012,31,0.118,0.719,214773,0.733,0,E,0.196,-4.596,Minor,0.0676,88.014,44655,0.403
Wide Awake,World,Phil Wickham,04I7mrQ0oCoVlpmIPl5ATN,2012,31,0.00474,0.497,307213,0.808,1.12E-06,B,0.107,-4.638,Major,0.0369,118.005,44655,0.2
Paradise,Reggae,311,39YjABxB9Ew5ig9b3LNSmt,2012,28,0.000691,0.71,302200,0.789,0.00578,B,0.111,-9.313,Minor,0.0512,144.014,44655,0.622
Paradise,World,Jeremy Camp,3daiwiSBTssZrnu5RQmPmD,2012,28,0.00532,0.531,242621,0.92,0,G#,0.107,-5.68,Major,0.0725,114.066,44655,0.387
Wide Awake,Reggae,The Expendables,1oGVNM62ZcoQQOosen9KPB,2012,27,0.033,0.694,232573,0.687,0.0187,G,0.308,-7.673,Major,0.0374,89.384,44655,0.885
Paradise,Electronic,Minnesota,0J1eHlsssIST1XeydVTHOW,2012,25,0.0635,0.589,242400,0.533,0.0801,F,0.0942,-9.002,Minor,0.04,99.993,44655,0.177
One More Night,Reggae,The Expendables,2FtHAjQNhMbUjVdj5IAQvo,2012,25,0.000382,0.419,217800,0.864,6.11E-06,A,0.387,-7.068,Minor,0.0545,98.545,44655,0.555
Domino,Ska,No Use For A Name,6IVCABSo1dL70CrngtlK47,2012,25,0.00735,0.528,182360,0.871,0,G,0.185,-3.507,Major,0.0399,168.038,44655,0.675
Try,Anime,The Winking Owl,50sco82I5hWBzGA3RGSny8,2012,24,0.0119,0.537,204933,0.973,1.27E-06,A,0.255,-1.598,Major,0.159,145.991,44655,0.506
Paradise,Reggae,Through The Roots,52s9dfLWoVKvwLhbIrYdnp,2012,24,0.031,0.759,314145,0.685,4.36E-06,F#,0.0925,-5.181,Minor,0.0275,134.968,44655,0.642
Good Time,Reggae,Bag of Toys,3X8hHYDQoTBVq3aaasvWe5,2012,24,0.647,0.793,228860,0.473,0,A,0.101,-7.015,Major,0.0721,91.949,44655,0.658
Where Have You Been,Ska,Reel Big Fish,0YasAl6Sy316baSOg0KJzs,2012,24,0.0264,0.507,239347,0.95,0,C,0.194,-3.087,Major,0.0689,98.048,44655,0.406
Paradise,Electronic,josh pan,7FsHFOOQCaZoiYG2JalBrk,2012,23,0.0434,0.794,203077,0.948,0.638,D#,0.116,-5.344,Minor,0.091,129.968,44655,0.339
One More Night,Reggae,The Movement,3oZGJ1Ta83UtNmDrzPpURd,2012,21,0.391,0.607,252889,0.746,0.000453,E,0.282,-8.219,Minor,0.11,86.671,44655,0.678
We Are Never Ever Getting Back Together,Ska,The Holophonics,5guuPCYrUa19U3y5JI8JKg,2012,20,0.152,0.415,160907,0.866,0,G,0.447,-4.264,Major,0.135,104.692,44655,0.861
??????????? ????????,Anime,Capcom Sound Team,2ErBIOtapzyRHxF34RNOVb,2012,13,0.00734,0.604,166947,0.493,0.851,C#,0.273,-11.959,Minor,0.0321,129.9,44655,0.794
Boyfriend,Ska,Reel Big Fish,6VUyJTkc1bWiq9c7Uo1RpH,2012,13,0.00897,0.308,229693,0.664,5.14E-06,D,0.112,-8.568,Major,0.0338,102.93,44655,0.484
??? ??????,Anime,Capcom Sound Team,0jCNnigtdJUX0WcmZROern,2012,12,0.54,0.858,121720,0.275,0.408,F,0.0805,-15.781,Major,0.0635,117.915,44655,0.886
??? ??????????,Anime,Capcom Sound Team,30SdTH0uiXBeAzEHP5yR3c,2012,11,0.624,0.444,114000,0.112,0.976,D#,0.164,-11.104,Minor,0.0417,139.21,44655,0.238
Where Have You Been,Movie,Debbie Davis,4d2yxIHWLT1VgW3z4JZhj3,2012,5,0.751,0.625,257450,0.275,2.08E-05,F,0.0768,-9.984,Major,0.0315,68.009,44655,0.105
Call Me Maybe,Children's Music,The Countdown Kids,0hIN2Cvs0wKIcGFIIhfb5S,2012,1,0.0186,0.832,196852,0.521,6.84E-06,G,0.134,-11.075,Major,0.1,120.059,44655,0.43
Locked Out of Heaven,Dance,Bruno Mars,7wLzyZNWI5QicsVhkXohFq,2012,0,0.049,0.726,233478,0.698,0,F,0.309,-4.165,Major,0.0431,143.994,44655,0.867
Part of Me,R&B,En Vogue,68mQJIlvYPQSYnT7gUevxR,2012,0,0.784,0.719,359040,0.277,0,C#,0.156,-14.184,Major,0.0431,125.862,44655,0.349
Part of Me,Soul,En Vogue,68mQJIlvYPQSYnT7gUevxR,2012,0,0.784,0.719,359040,0.277,0,C#,0.156,-14.184,Major,0.0431,125.862,44655,0.349
Wake Me Up,Dance,Avicii,4h8VwCb1MTGoLKueQ1WgbD,2013,84,0.00346,0.518,247427,0.784,0.00187,D,0.171,-5.659,Major,0.0524,124.102,44655,0.588
Wake Me Up,Pop,Avicii,4h8VwCb1MTGoLKueQ1WgbD,2013,84,0.00346,0.518,247427,0.784,0.00187,D,0.171,-5.659,Major,0.0524,124.102,44655,0.588
We Can't Stop,Dance,Miley Cyrus,2y4lAQpi5VTNLu2ldeTdUH,2013,79,0.00882,0.613,231240,0.622,0,C#,0.37,-5.794,Minor,0.0334,80.003,44655,0.484
Story of My Life,Dance,One Direction,4nVBt6MZDDP6tRVdQTgxJg,2013,79,0.225,0.6,245493,0.663,0,D#,0.119,-5.802,Major,0.0477,121.07,44655,0.286
We Can't Stop,Pop,Miley Cyrus,2y4lAQpi5VTNLu2ldeTdUH,2013,79,0.00882,0.613,231240,0.622,0,C#,0.37,-5.794,Minor,0.0334,80.003,44655,0.484
Story of My Life,Pop,One Direction,4nVBt6MZDDP6tRVdQTgxJg,2013,79,0.225,0.6,245493,0.663,0,D#,0.119,-5.802,Major,0.0477,121.07,44655,0.286
Don't You Worry Child - Radio Edit,Dance,Swedish House Mafia,2V65y3PX4DkRhy1djlxd9p,2013,78,0.112,0.612,212862,0.84,0,B,0.116,-3.145,Minor,0.0509,129.042,44655,0.438
Don't You Worry Child - Radio Edit,Pop,Swedish House Mafia,2V65y3PX4DkRhy1djlxd9p,2013,78,0.112,0.612,212862,0.84,0,B,0.116,-3.145,Minor,0.0509,129.042,44655,0.438
Roar,Dance,Katy Perry,6F5c58TMEs1byxUstkzVeM,2013,77,0.00487,0.554,223546,0.772,6.60E-06,G,0.354,-4.821,Minor,0.0418,179.984,44655,0.455
Die Young,Rap,Roddy Ricch,1lWK70HfYRFZtWJUwUrY48,2013,77,0.221,0.688,161129,0.642,0,E,0.2,-5.567,Minor,0.321,160.319,44655,0.341
Roar,Pop,Katy Perry,6F5c58TMEs1byxUstkzVeM,2013,77,0.00487,0.554,223546,0.772,6.60E-06,G,0.354,-4.821,Minor,0.0418,179.984,44655,0.455
Next To Me,Rock,Imagine Dragons,31VOknKjFrEX47bZXzqcoF,2013,77,0.28,0.301,230289,0.672,3.10E-05,D,0.0609,-4.497,Major,0.0623,169.497,44654,0.384
Impossible,Dance,James Arthur,5yVIlYEHZxQVLyInCdldoS,2013,76,0.141,0.376,209440,0.696,0,C,0.11,-4.785,Minor,0.0949,169.515,44655,0.303
Get Lucky (feat. Pharrell Williams & Nile Rodgers) - Radio Edit,Electronic,Daft Punk,2Foc5Q5nqNiosCNqttzHof,2013,76,0.0426,0.794,248413,0.811,1.07E-06,F#,0.101,-8.966,Minor,0.038,116.047,44655,0.862
Impossible,Pop,James Arthur,5yVIlYEHZxQVLyInCdldoS,2013,76,0.141,0.376,209440,0.696,0,C,0.11,-4.785,Minor,0.0949,169.515,44655,0.303
Wrecking Ball,Dance,Miley Cyrus,2vwlzO0Qp8kfEtzTsCXfyE,2013,75,0.407,0.53,221360,0.422,0,F,0.107,-6.262,Major,0.0342,119.964,44655,0.349
Heart Attack,Pop,Demi Lovato,1V6gIisPpYqgFeWbMLI0bA,2013,75,0.0738,0.504,210840,0.785,0,G#,0.239,-4.802,Major,0.104,173.968,44655,0.502
Wrecking Ball,Pop,Miley Cyrus,2vwlzO0Qp8kfEtzTsCXfyE,2013,75,0.407,0.53,221360,0.422,0,F,0.107,-6.262,Major,0.0342,119.964,44655,0.349
Heart Attack,R&B,Demi Lovato,1V6gIisPpYqgFeWbMLI0bA,2013,75,0.0738,0.504,210840,0.785,0,G#,0.239,-4.802,Major,0.104,173.968,44655,0.502
Heart Attack,Dance,Demi Lovato,1V6gIisPpYqgFeWbMLI0bA,2013,74,0.0738,0.504,210840,0.785,0,G#,0.239,-4.802,Major,0.104,173.968,44655,0.502
Blurred Lines,Dance,Robin Thicke,0n4bITAu0Y0nigrz3MFJMb,2013,74,0.00373,0.862,263827,0.608,6.14E-06,G,0.0856,-4.762,Major,0.0402,120.002,44655,0.836
Clarity,Pop,Zedd,60wwxj6Dd9NJlirf84wr2c,2013,74,0.0398,0.509,271427,0.781,0,G#,0.0749,-3.48,Major,0.072,128,44655,0.176
Blurred Lines,Pop,Robin Thicke,0n4bITAu0Y0nigrz3MFJMb,2013,74,0.00373,0.862,263827,0.608,6.14E-06,G,0.0856,-4.762,Major,0.0402,120.002,44655,0.836
Under Control,Pop,Calvin Harris,4J7CKHCF3mdL4diUsmW8lq,2013,74,0.129,0.544,184280,0.915,0.000914,G#,0.115,-3.405,Major,0.0841,126.094,44655,0.51
Blurred Lines,R&B,Robin Thicke,0n4bITAu0Y0nigrz3MFJMb,2013,74,0.00373,0.862,263827,0.608,6.14E-06,G,0.0856,-4.762,Major,0.0402,120.002,44655,0.836
Blurred Lines,Soul,Robin Thicke,0n4bITAu0Y0nigrz3MFJMb,2013,74,0.00373,0.862,263827,0.608,6.14E-06,G,0.0856,-4.762,Major,0.0402,120.002,44655,0.836
Clarity,Dance,Zedd,60wwxj6Dd9NJlirf84wr2c,2013,73,0.0398,0.509,271427,0.781,0,G#,0.0749,-3.48,Major,0.072,128,44655,0.176
Under Control,Dance,Calvin Harris,4J7CKHCF3mdL4diUsmW8lq,2013,73,0.129,0.544,184280,0.915,0.000914,G#,0.115,-3.405,Major,0.0841,126.094,44655,0.51
Hall of Fame,Pop,The Script,1X1DWw2pcNZ8zSub3uhlNz,2013,73,0.0653,0.421,202533,0.873,0,A#,0.123,-4.343,Major,0.0565,84.803,44655,0.63
Just Give Me a Reason (feat. Nate Ruess),Pop,P!nk,4VC5nFbYO4avKksJ9jN4pY,2013,73,0.346,0.778,242733,0.547,0.000302,D,0.132,-7.273,Major,0.0489,95.002,44655,0.441
Hall of Fame,Rap,The Script,1X1DWw2pcNZ8zSub3uhlNz,2013,73,0.0653,0.421,202533,0.873,0,A#,0.123,-4.343,Major,0.0565,84.803,44655,0.63
Hall of Fame,Rock,The Script,1X1DWw2pcNZ8zSub3uhlNz,2013,73,0.0653,0.421,202533,0.873,0,A#,0.123,-4.343,Major,0.0565,84.803,44655,0.63
Just Give Me a Reason (feat. Nate Ruess),Dance,P!nk,4VC5nFbYO4avKksJ9jN4pY,2013,72,0.346,0.778,242733,0.547,0.000302,D,0.132,-7.273,Major,0.0489,95.002,44655,0.441
Thrift Shop (feat. Wanz),Dance,Macklemore & Ryan Lewis,4YMqbFcDIFiCBd02PzUBcM,2013,72,0.0619,0.781,235613,0.526,0,F#,0.0457,-6.985,Minor,0.293,94.992,44655,0.662
Best Song Ever,Dance,One Direction,5T7ZFtCcOgkpjxcuaeZbw0,2013,72,0.0227,0.652,200107,0.877,0,C#,0.0789,-2.986,Major,0.0465,118.491,44655,0.486
Sweet Nothing (feat. Florence Welch),Dance,Calvin Harris,24LS4lQShWyixJ0ZrJXfJ5,2013,72,0.197,0.573,212560,0.929,0.000112,G#,0.0567,-3.942,Minor,0.109,127.934,44655,0.582
"Hold On, We're Going Home",Hip-Hop,Drake,14Rcq31SafFBHNEwXrtR2B,2013,72,0.00415,0.776,227880,0.413,2.68E-05,F#,0.0724,-7.438,Minor,0.0952,100.003,44655,0.287
"Hold On, We're Going Home",Rap,Drake,14Rcq31SafFBHNEwXrtR2B,2013,72,0.00415,0.776,227880,0.413,2.68E-05,F#,0.0724,-7.438,Minor,0.0952,100.003,44655,0.287
"Hold On, We're Going Home",Pop,Drake,14Rcq31SafFBHNEwXrtR2B,2013,72,0.00415,0.776,227880,0.413,2.68E-05,F#,0.0724,-7.438,Minor,0.0952,100.003,44655,0.287
Best Song Ever,Pop,One Direction,5T7ZFtCcOgkpjxcuaeZbw0,2013,72,0.0227,0.652,200107,0.877,0,C#,0.0789,-2.986,Major,0.0465,118.491,44655,0.486
Thrift Shop (feat. Wanz),Pop,Macklemore & Ryan Lewis,4YMqbFcDIFiCBd02PzUBcM,2013,72,0.0619,0.781,235613,0.526,0,F#,0.0457,-6.985,Minor,0.293,94.992,44655,0.662
Sweet Nothing (feat. Florence Welch),Pop,Calvin Harris,24LS4lQShWyixJ0ZrJXfJ5,2013,72,0.197,0.573,212560,0.929,0.000112,G#,0.0567,-3.942,Minor,0.109,127.934,44655,0.582
Thrift Shop (feat. Wanz),Rap,Macklemore & Ryan Lewis,4YMqbFcDIFiCBd02PzUBcM,2013,72,0.0619,0.781,235613,0.526,0,F#,0.0457,-6.985,Minor,0.293,94.992,44655,0.662
The Way,Dance,Ariana Grande,06EL94D0TA27Ik0Ke5usbj,2013,71,0.325,0.644,227027,0.879,0,F,0.0742,-3.179,Minor,0.147,82.518,44655,0.83
Kiss You,Dance,One Direction,0AkQbXGN4KG34TS7xLrM68,2013,71,0.0186,0.63,182960,0.934,0,E,0.324,-2.559,Major,0.0589,89.992,44655,0.905
Lose Yourself to Dance,Electronic,Daft Punk,5CMjjywI0eZMixPeqNd75R,2013,71,0.0839,0.832,353893,0.659,0.00114,A#,0.0753,-7.828,Minor,0.057,100.163,44655,0.674
The Way,Pop,Ariana Grande,06EL94D0TA27Ik0Ke5usbj,2013,71,0.325,0.644,227027,0.879,0,F,0.0742,-3.179,Minor,0.147,82.518,44655,0.83
Kiss You,Pop,One Direction,0AkQbXGN4KG34TS7xLrM68,2013,71,0.0186,0.63,182960,0.934,0,E,0.324,-2.559,Major,0.0589,89.992,44655,0.905
Brave,Dance,Sara Bareilles,6Uy6K3KdmUdAfelUp0SeXn,2013,70,0.00502,0.551,220573,0.836,2.10E-05,A#,0.0425,-3.838,Minor,0.0524,185.063,44655,0.758
Work B**ch,Dance,Britney Spears,3KliPMvk1EvFZu9cvkj8p1,2013,70,0.155,0.629,247960,0.824,0.000628,A,0.0651,-6.53,Major,0.159,128.01,44655,0.852
Brave,Folk,Sara Bareilles,6Uy6K3KdmUdAfelUp0SeXn,2013,70,0.00502,0.551,220573,0.836,2.10E-05,A#,0.0425,-3.838,Minor,0.0524,185.063,44655,0.758
Brave,Pop,Sara Bareilles,6Uy6K3KdmUdAfelUp0SeXn,2013,70,0.00502,0.551,220573,0.836,2.10E-05,A#,0.0425,-3.838,Minor,0.0524,185.063,44655,0.758
Die Young,Pop,Kesha,7EQGXaVSyEDsCWKmUcfpLk,2013,70,0.00498,0.711,211920,0.7,0.000125,C#,0.215,-4.805,Minor,0.046,128.001,44655,0.801
Work B**ch,Pop,Britney Spears,3KliPMvk1EvFZu9cvkj8p1,2013,70,0.155,0.629,247960,0.824,0.000628,A,0.0651,-6.53,Major,0.159,128.01,44655,0.852
Die Young,Rap,Kesha,7EQGXaVSyEDsCWKmUcfpLk,2013,70,0.00498,0.711,211920,0.7,0.000125,C#,0.215,-4.805,Minor,0.046,128.001,44655,0.801
Work B**ch,Rap,Britney Spears,3KliPMvk1EvFZu9cvkj8p1,2013,70,0.155,0.629,247960,0.824,0.000628,A,0.0651,-6.53,Major,0.159,128.01,44655,0.852
Work B**ch,R&B,Britney Spears,3KliPMvk1EvFZu9cvkj8p1,2013,70,0.155,0.629,247960,0.824,0.000628,A,0.0651,-6.53,Major,0.159,128.01,44655,0.852
Brave,Rock,Sara Bareilles,6Uy6K3KdmUdAfelUp0SeXn,2013,70,0.00502,0.551,220573,0.836,2.10E-05,A#,0.0425,-3.838,Minor,0.0524,185.063,44655,0.758
Die Young,Dance,Kesha,7EQGXaVSyEDsCWKmUcfpLk,2013,69,0.00498,0.711,211920,0.7,0.000125,C#,0.215,-4.805,Minor,0.046,128.001,44655,0.801
Heart Attack,Hip-Hop,Scarlxrd,7Cq27Qc3WRyQ3ddwVslpVZ,2013,69,0.0505,0.585,193567,0.895,0.00423,B,0.32,-3.663,Minor,0.136,119.904,44655,0.181
Everybody Talks,Indie,Neon Trees,3528IXKpbb7OMjdjWYlbfD,2013,69,0.00584,0.478,177280,0.915,0,G#,0.386,-3.858,Major,0.0652,154.955,44655,0.703
Everybody Talks,Pop,Neon Trees,3528IXKpbb7OMjdjWYlbfD,2013,69,0.00584,0.478,177280,0.915,0,G#,0.386,-3.858,Major,0.0652,154.955,44655,0.703
Applause,Pop,Lady Gaga,5ka2ajep9OAvU5Sgduhiex,2013,69,0.0265,0.669,212333,0.78,1.63E-06,G,0.143,-4.287,Minor,0.053,139.945,44655,0.738
Come & Get It,Pop,Selena Gomez,6LoQHIo74tOzQ8EsLEkhgF,2013,69,0.0101,0.546,231987,0.787,0.00021,G,0.0809,-4.1,Minor,0.0517,79.979,44655,0.573
Heart Attack,Rap,Scarlxrd,7Cq27Qc3WRyQ3ddwVslpVZ,2013,69,0.0505,0.585,193567,0.895,0.00423,B,0.32,-3.663,Minor,0.136,119.904,44655,0.181
We Can't Stop,Pop,Boyce Avenue,6owKuyHxUqidcAA6fPKSyy,2013,69,0.674,0.705,222146,0.347,0,D,0.12,-8.249,Major,0.0301,80.057,44655,0.36
Everybody Talks,Rock,Neon Trees,3528IXKpbb7OMjdjWYlbfD,2013,69,0.00584,0.478,177280,0.915,0,G#,0.386,-3.858,Major,0.0652,154.955,44655,0.703
We Can't Stop,Rock,Boyce Avenue,6owKuyHxUqidcAA6fPKSyy,2013,69,0.674,0.705,222146,0.347,0,D,0.12,-8.249,Major,0.0301,80.057,44655,0.36
